CustomerID,Gender,Age,Annual_Income_k,Spending_Score
17086,Male,28,15.74,80.91
41080,Male,46,126.48,85.39
48315,Male,29,132.54,81.14
6406,Female,26,22.5,23.59
10134,Male,33,15.72,13.25
35045,Male,36,85.94,32.07
22346,Male,24,32.62,65.05
14993,Female,23,16.99,91.49
9501,Female,30,33.85,13.6
27796,Female,45,100.82,9.85
15717,Female,28,37.54,80.31
46425,Male,27,82.56,97.29
32196,Female,68,117.27,35.68
29938,Female,51,128.12,26.34
22018,Male,21,18.67,75.3
28946,Female,49,124.54,27.41
13192,Female,23,20.17,93.99
46609,Female,35,92.12,90.64
21085,Male,22,18.44,84.97
34200,Female,42,100.27,19.94
8057,Male,34,27.6,16.0
31713,Female,35,71.42,1.18
35488,Male,36,80.79,12.83
34880,Male,50,134.38,22.26
16642,Male,28,24.78,64.28
49997,Female,28,132.44,60.26
32618,Male,55,80.55,27.81
16465,Female,25,37.44,95.06
46295,Female,27,105.15,90.89
49334,Female,25,74.5,92.15
336,Female,30,27.69,1.25
17400,Male,24,16.59,98.85
31476,Female,41,101.14,14.46
41740,Female,31,113.27,70.21
5769,Male,29,18.11,20.64
40458,Female,28,122.4,84.86
9568,Male,29,17.77,25.47
15643,Female,27,17.65,60.61
29325,Male,58,100.55,7.61
14791,Male,27,20.53,67.86
38614,Male,45,81.85,65.92
43132,Male,49,105.7,76.89
38772,Female,45,113.64,66.3
22992,Male,18,34.81,83.76
31963,Male,35,86.76,22.06
21808,Male,27,18.82,92.86
45572,Male,27,82.97,68.87
4246,Female,32,34.13,16.8
12103,Male,28,17.22,22.77
15280,Male,21,32.61,71.45
28282,Female,59,70.01,21.5
14467,Female,28,22.81,73.43
1225,Female,18,27.65,7.31
5144,Male,26,15.29,30.77
7710,Female,24,37.44,37.23
639,Male,30,39.07,29.34
36854,Female,57,134.09,29.73
21089,Female,29,18.46,80.8
12634,Female,22,21.2,60.35
10319,Male,30,26.18,25.91
43560,Male,35,88.04,90.6
31734,Female,37,83.72,39.41
7734,Male,20,31.95,7.59
23700,Female,20,31.14,73.94
27264,Male,55,86.35,21.32
37763,Male,32,131.29,69.14
26222,Male,57,116.03,15.76
24076,Male,22,32.56,61.62
5131,Female,21,22.37,31.18
26510,Female,57,80.11,3.6
19975,Male,26,16.85,61.37
35408,Female,37,80.19,2.67
45582,Male,28,135.97,91.14
33991,Female,69,89.52,29.09
28955,Male,66,91.09,26.59
20369,Male,20,17.76,64.99
7448,Male,18,27.6,19.2
37788,Female,44,99.32,92.87
36605,Male,42,134.0,4.78
3382,Male,29,36.62,35.52
29604,Male,48,82.41,25.2
28240,Male,44,77.33,12.47
46513,Female,46,107.66,93.23
28211,Female,42,70.11,14.55
23307,Female,22,33.13,88.99
16548,Female,26,33.47,67.71
37722,Male,47,112.92,98.08
6105,Male,19,36.74,23.33
10660,Female,33,38.89,8.89
19907,Male,20,30.98,85.05
40614,Female,39,96.0,82.62
27923,Female,57,85.35,5.4
31083,Female,41,89.95,37.55
12680,Male,18,38.82,64.61
29628,Male,59,134.0,38.38
46092,Male,27,73.8,76.97
6800,Female,20,22.96,28.4
32555,Male,42,131.6,31.73
2481,Male,26,27.83,27.16
27864,Male,44,127.46,5.54
10831,Male,34,28.23,14.52
32509,Female,61,86.89,4.8
38616,Male,29,108.02,83.28
10516,Male,19,39.06,8.3
37231,Male,46,116.13,26.56
40620,Female,25,98.23,73.48
13983,Male,26,18.21,70.0
8974,Female,26,22.67,2.4
13839,Male,24,19.98,78.67
1640,Female,27,33.97,20.52
11375,Female,27,38.26,6.19
10084,Female,27,20.98,18.16
29130,Female,65,85.07,6.87
35697,Female,59,110.85,24.75
29829,Female,39,115.88,16.91
11615,Male,34,25.63,33.36
13229,Female,27,21.97,64.41
14082,Female,25,21.74,66.63
38884,Male,29,70.37,82.26
35753,Male,56,96.28,13.64
12850,Female,18,35.96,64.41
22317,Female,26,33.22,82.11
7510,Male,23,33.16,26.81
38485,Female,33,127.68,96.02
41098,Female,34,74.12,93.32
35098,Male,52,72.89,13.39
43588,Female,27,125.05,93.24
33996,Male,43,74.56,4.34
33158,Female,44,96.62,39.86
45058,Female,30,127.03,80.0
19662,Male,22,31.06,91.86
2466,Female,31,37.19,19.36
16778,Female,20,26.65,60.8
31769,Female,48,132.65,5.75
44214,Male,28,103.27,95.18
44496,Male,37,85.89,95.34
13614,Male,23,19.98,80.91
45212,Female,44,72.7,92.86
38365,Male,46,121.99,89.7
34041,Female,39,88.84,24.67
28756,Female,60,125.77,13.19
49620,Female,49,80.98,82.01
20551,Female,24,19.2,77.25
8809,Male,30,15.22,4.62
45419,Female,27,100.78,93.54
5567,Female,32,32.96,5.75
22382,Male,25,33.06,89.61
7609,Male,23,17.93,14.43
31495,Female,48,88.04,32.7
20889,Male,20,33.3,68.96
24947,Male,28,22.31,76.11
1438,Female,29,36.05,24.95
43275,Male,35,111.18,93.16
42354,Female,34,75.92,80.45
19755,Male,29,31.66,91.94
18082,Male,28,23.08,72.95
42254,Male,45,99.82,60.19
40706,Female,27,106.35,60.28
532,Male,33,35.29,26.6
10769,Female,32,28.3,17.96
45002,Female,28,86.38,92.15
40307,Female,32,91.68,71.81
32731,Female,61,85.69,16.08
22232,Male,28,37.93,83.36
33609,Male,41,76.32,28.67
44803,Male,26,92.78,74.18
34718,Male,59,120.22,29.79
38025,Female,26,122.76,72.88
9813,Female,23,17.35,28.0
11055,Male,18,28.87,2.89
38155,Female,48,107.07,77.14
41993,Female,47,83.62,84.25
30121,Female,39,127.69,33.69
16264,Male,28,20.25,66.26
7035,Male,21,35.42,29.62
5803,Female,20,22.99,14.34
33776,Male,61,126.25,8.56
36011,Male,43,126.28,21.15
20742,Male,20,29.95,98.02
29557,Male,36,102.36,32.05
49196,Male,32,98.09,98.21
3218,Female,29,25.08,37.49
16950,Female,23,36.9,76.1
176,Female,34,21.92,32.44
44647,Male,44,135.04,60.56
45849,Male,45,108.61,86.35
42397,Female,42,86.99,72.14
31109,Male,51,118.13,9.13
19315,Male,22,36.02,71.61
38996,Female,48,94.63,73.57
41614,Female,25,108.77,63.27
745,Male,34,32.99,34.81
40689,Male,43,134.88,68.83
48486,Male,47,122.46,95.55
44006,Female,46,131.55,66.53
41239,Male,44,90.43,66.48
22802,Female,26,35.16,96.22
7704,Male,26,19.61,19.11
20272,Female,25,39.23,73.51
35941,Male,40,128.32,16.2
36315,Female,65,77.58,22.64
2571,Female,29,15.24,6.46
46251,Male,47,130.89,60.31
11846,Male,24,19.03,19.98
2520,Male,21,22.83,30.39
37222,Male,61,107.23,16.24
5059,Male,25,20.06,13.14
43794,Female,48,122.41,90.32
23033,Male,21,34.42,70.85
1958,Female,33,19.12,17.76
47904,Male,41,121.93,66.62
44635,Female,37,104.62,93.63
24105,Male,24,30.18,66.86
12024,Male,30,17.07,31.12
7096,Female,25,22.45,32.12
15427,Male,28,36.31,71.52
15675,Male,20,21.91,72.22
38487,Female,35,111.55,77.85
26800,Male,35,87.93,14.83
1575,Male,23,32.18,13.2
32998,Male,38,105.87,12.34
9542,Male,25,37.13,8.35
29478,Male,46,89.26,25.14
42247,Female,47,98.35,73.71
21456,Female,19,25.76,88.65
22512,Male,29,25.43,72.56
3224,Female,27,34.65,5.74
37003,Male,57,108.18,34.74
8458,Female,32,24.53,15.85
21314,Female,27,15.29,95.03
33844,Male,62,120.79,28.22
15513,Male,29,39.58,85.58
1928,Female,21,21.16,3.47
36327,Male,38,110.97,34.08
23335,Female,26,37.45,71.78
24585,Male,19,25.32,61.51
4489,Female,32,33.11,19.14
11089,Male,32,32.91,15.45
31527,Male,53,108.19,38.12
26166,Male,35,85.2,27.05
44345,Female,31,128.6,69.9
8059,Male,20,37.97,24.42
10484,Female,23,34.96,8.56
1843,Male,20,37.3,29.58
38321,Male,42,107.47,68.74
5691,Female,26,39.95,18.8
30825,Female,62,124.91,23.51
38281,Male,40,111.48,60.37
1602,Female,24,39.94,11.28
18512,Female,18,18.91,93.81
29860,Male,60,127.0,27.06
24660,Male,23,35.13,60.14
24180,Female,23,16.35,79.78
32519,Male,61,119.39,35.07
37943,Male,42,122.29,87.67
24338,Male,27,35.32,71.24
48305,Female,35,118.6,95.03
44614,Female,26,104.32,98.64
25091,Female,58,134.19,14.82
22721,Female,26,18.94,95.57
3245,Male,33,39.95,8.04
22328,Male,22,23.46,69.38
42709,Female,47,114.3,82.84
29945,Female,64,95.28,9.3
18284,Male,24,28.23,73.44
43852,Male,41,93.16,69.9
49138,Female,46,82.32,71.09
33428,Female,60,86.09,23.87
26057,Male,69,82.68,25.67
3963,Male,32,21.17,39.11
21742,Male,18,19.59,64.32
850,Male,22,17.56,21.04
11819,Female,28,28.04,21.24
29982,Male,56,126.46,30.26
10023,Male,33,24.15,13.12
33988,Female,59,117.8,26.58
38356,Female,46,98.79,83.98
16517,Male,25,24.66,85.26
14145,Female,19,18.3,83.98
24419,Female,29,32.34,69.68
1305,Male,27,34.32,28.88
3020,Female,28,39.75,26.74
36427,Female,56,109.58,26.86
14547,Female,20,35.63,77.45
29789,Female,63,119.77,24.73
1234,Female,21,28.81,24.21
11993,Male,26,36.45,20.37
36661,Male,67,96.87,37.4
43962,Male,45,133.4,87.94
32755,Female,52,93.88,28.43
24113,Male,24,37.73,80.61
33931,Female,45,88.01,3.13
31577,Female,63,111.2,39.83
49630,Male,44,117.38,78.04
45392,Female,33,89.22,98.22
425,Male,30,22.22,5.26
31842,Female,63,92.4,25.31
16880,Female,20,18.64,63.62
13084,Male,25,27.29,96.96
28096,Male,45,78.07,3.79
30613,Male,65,109.04,36.57
4119,Female,30,26.65,9.15
27649,Female,45,72.8,34.18
810,Female,34,39.0,21.34
24275,Male,29,35.89,75.36
28518,Female,60,104.66,1.91
48402,Male,33,80.1,96.51
38773,Male,40,125.8,80.68
15068,Male,26,28.03,63.14
45990,Female,35,133.68,97.03
19726,Female,27,26.76,96.71
11253,Male,27,22.34,31.71
33574,Female,59,80.51,2.65
38718,Female,27,93.97,77.08
40169,Male,49,79.07,75.24
1209,Male,30,34.51,27.27
11204,Female,32,23.14,2.18
23868,Male,23,24.87,65.11
41858,Male,44,71.72,91.97
42242,Female,39,79.27,74.81
41352,Female,34,77.17,98.63
49827,Female,48,88.16,71.11
46791,Female,33,123.72,80.99
46911,Female,42,90.55,64.82
25978,Male,59,104.71,14.45
17099,Male,24,19.4,92.62
24333,Female,22,18.39,70.08
49753,Male,48,80.31,70.19
39327,Male,33,129.67,62.75
14245,Male,21,19.6,83.43
29543,Male,62,70.99,4.3
37673,Male,29,97.04,60.65
35328,Female,51,102.8,20.86
1930,Female,19,28.19,26.56
33402,Female,65,114.82,39.29
36813,Female,57,71.36,10.53
14393,Male,29,35.93,85.55
43914,Male,25,135.49,89.79
22730,Female,26,29.02,74.75
49191,Male,38,109.21,88.72
41927,Female,46,86.96,80.13
11781,Female,27,28.63,19.64
25947,Female,66,99.73,20.43
49431,Female,38,77.68,87.22
27052,Female,62,107.26,20.14
18993,Male,24,24.41,63.7
24402,Male,25,37.6,78.15
5702,Female,31,22.81,9.11
25565,Female,58,96.46,2.66
2217,Male,29,32.91,27.11
25074,Female,69,102.67,36.11
11321,Female,23,39.81,12.36
31061,Male,49,135.82,35.04
22967,Female,26,27.76,93.14
31268,Male,58,116.22,13.05
41823,Female,29,126.94,94.78
16315,Male,29,19.85,77.88
4569,Male,26,21.26,14.04
28845,Male,58,104.6,24.15
40652,Female,47,78.3,77.26
41174,Male,46,106.11,67.55
18360,Female,26,20.14,73.79
6600,Female,30,31.79,4.86
1848,Male,34,28.72,32.06
882,Female,28,29.88,7.71
15616,Female,28,18.75,84.37
6064,Male,23,17.59,19.08
2189,Male,30,31.89,22.16
40368,Male,32,134.9,73.3
21482,Male,19,32.39,65.28
35761,Male,50,70.62,37.57
48765,Female,33,81.35,96.03
17331,Female,22,23.68,74.34
2782,Male,23,19.13,36.94
38230,Female,47,94.26,85.11
35307,Male,61,85.7,11.51
42526,Female,48,76.68,76.69
45368,Female,42,123.32,79.0
18562,Male,23,35.38,89.52
2561,Female,31,30.55,20.72
16217,Female,18,39.34,75.16
44703,Female,42,114.91,86.27
28395,Male,58,74.61,34.31
9552,Male,21,33.1,31.16
531,Female,19,30.05,23.71
27266,Female,49,77.11,21.84
42832,Female,41,133.16,93.74
5613,Female,18,15.37,31.75
23023,Female,20,22.91,61.72
40022,Female,32,74.83,94.24
49956,Female,48,86.56,80.5
18147,Male,21,26.95,69.15
44100,Female,36,78.86,68.94
9979,Female,32,38.44,31.1
18391,Female,26,38.85,89.15
47384,Female,36,77.96,70.3
12433,Male,25,24.41,29.43
11364,Male,28,39.12,17.87
39569,Male,37,70.49,67.98
2402,Male,33,25.46,20.83
44669,Male,46,111.76,88.19
20065,Male,23,21.77,71.38
9636,Female,34,22.38,17.7
30299,Female,61,74.58,22.13
10550,Female,29,19.83,17.28
18765,Female,19,18.2,82.84
7257,Male,34,30.1,38.68
17125,Male,23,21.55,69.6
46743,Female,49,120.8,70.72
30778,Male,69,70.23,21.01
5929,Female,26,30.57,6.74
1834,Male,24,38.02,38.77
4754,Male,32,35.91,18.72
11483,Male,18,16.49,39.69
13692,Male,20,28.55,60.1
29647,Female,64,128.24,35.79
27548,Female,48,94.42,14.64
4873,Male,23,33.06,6.12
49570,Female,44,94.47,86.85
46697,Male,40,122.73,81.79
1473,Male,25,19.3,22.35
40701,Male,49,105.0,64.95
19618,Male,28,35.68,79.0
36473,Female,38,133.15,26.51
11747,Female,34,37.54,32.11
41589,Female,36,123.74,68.8
6693,Female,33,38.78,35.69
19944,Female,26,22.38,60.2
36740,Female,40,126.06,40.0
46070,Female,41,92.39,68.78
25248,Female,55,70.14,23.3
43104,Female,46,128.09,80.93
47539,Male,33,88.37,85.6
47683,Male,39,127.0,62.84
8663,Female,34,32.1,33.45
18841,Male,20,25.31,70.95
5315,Male,33,35.25,30.94
25348,Male,40,100.72,28.66
11658,Female,19,21.4,12.85
43761,Male,30,99.76,83.49
10460,Male,32,38.99,15.1
44008,Female,26,94.1,87.81
5561,Male,25,28.1,22.9
25774,Male,45,86.99,23.56
31795,Male,50,84.02,31.3
18421,Female,18,33.91,84.67
12770,Female,27,39.76,76.51
8070,Male,23,19.15,7.12
5820,Male,19,37.04,3.73
13189,Female,26,28.93,67.38
37242,Male,40,121.64,23.71
12332,Female,28,18.77,2.25
11447,Female,22,22.32,11.14
5137,Female,25,29.23,32.29
8747,Female,23,26.41,7.13
41536,Female,28,132.15,96.51
9148,Male,24,37.5,6.91
21569,Male,28,39.9,67.96
1441,Male,28,21.85,33.28
28111,Male,48,123.0,15.42
13715,Female,29,25.44,85.12
9697,Male,29,19.0,35.83
29069,Female,41,90.46,10.24
1207,Female,29,29.32,11.01
40879,Male,42,93.52,77.16
12474,Male,26,34.45,6.59
45324,Male,26,73.16,72.69
45627,Male,26,113.94,72.71
38017,Male,31,97.29,69.08
16128,Male,20,35.72,86.47
31233,Female,52,75.26,7.69
47781,Male,33,100.33,75.81
16649,Female,28,24.17,60.36
11933,Female,25,32.77,14.02
9601,Male,30,17.7,22.77
48160,Male,36,127.01,77.57
12828,Male,22,27.76,78.39
27348,Female,66,90.93,13.44
12334,Male,22,24.93,14.47
27246,Female,44,133.41,20.43
43273,Male,45,127.21,63.7
13480,Male,29,21.54,88.15
43621,Male,48,77.52,95.43
27926,Male,69,118.38,33.01
44110,Female,46,123.57,72.91
27911,Male,47,102.4,31.04
23104,Female,26,25.98,93.17
14725,Male,22,19.04,85.3
33391,Female,65,86.07,28.01
12272,Male,26,26.76,36.61
10198,Male,24,32.47,3.56
15808,Male,21,25.21,95.41
35766,Female,55,127.14,37.07
39855,Male,43,86.34,89.28
41748,Male,38,110.21,84.83
49544,Female,33,75.09,64.66
31068,Male,39,116.35,3.28
14188,Female,20,16.07,77.61
16071,Male,19,28.99,60.07
49561,Female,48,136.57,62.29
32486,Female,43,122.12,38.97
16470,Male,22,29.25,64.43
40008,Female,46,127.97,74.52
31273,Male,64,111.63,32.27
34098,Female,48,107.92,8.81
14911,Male,28,28.81,61.85
24690,Female,19,38.38,80.67
16796,Female,29,33.78,73.49
45248,Female,36,106.39,82.15
4241,Male,18,39.67,11.61
5091,Female,32,23.03,11.35
25198,Female,45,108.08,7.97
30719,Male,58,127.68,33.17
6467,Female,31,34.8,13.33
40559,Female,48,70.74,68.77
8937,Male,20,24.67,12.71
39426,Female,41,77.28,86.54
31205,Female,40,130.28,7.49
29458,Female,65,109.02,27.91
47882,Male,44,125.19,77.51
1316,Male,24,39.41,26.18
12719,Male,18,29.2,75.84
19673,Female,24,17.82,66.12
9224,Female,26,31.83,23.71
38267,Male,47,122.64,79.78
10353,Male,20,34.24,39.28
8075,Male,23,32.06,6.03
42976,Male,36,71.68,93.28
34123,Male,41,84.65,22.84
15599,Female,26,21.1,90.49
41494,Male,38,93.77,84.37
36362,Female,48,131.05,27.79
43276,Male,47,80.8,84.24
37270,Male,60,109.62,17.79
28600,Male,54,115.77,39.97
41284,Male,35,126.56,62.1
23369,Male,18,37.08,95.11
13579,Male,29,22.26,65.03
14910,Female,20,38.58,67.63
1047,Female,30,38.62,24.79
17969,Male,22,31.05,72.43
23436,Female,21,33.46,95.37
26002,Male,62,122.85,4.8
39767,Female,48,75.6,87.01
15965,Male,29,20.26,76.71
32358,Male,64,127.59,4.79
14942,Male,26,35.15,76.68
41008,Male,26,102.57,83.37
3139,Male,22,18.22,34.36
41240,Male,36,129.2,94.96
41853,Male,34,130.14,97.81
38452,Female,48,88.78,91.96
28497,Female,40,117.45,29.93
22111,Male,24,20.4,64.33
20287,Male,28,18.81,76.64
1773,Male,31,27.18,25.38
29773,Male,66,136.11,37.11
33675,Female,42,126.39,37.6
14591,Male,21,25.67,93.76
23421,Female,26,15.34,62.35
35266,Female,56,92.17,5.98
36523,Male,66,87.87,25.77
1288,Male,24,28.84,23.24
3949,Male,34,19.51,1.61
29853,Male,42,122.89,39.93
2622,Male,19,21.66,21.07
13292,Male,21,33.09,72.48
24628,Female,20,24.02,68.9
24537,Female,28,35.95,82.34
14815,Male,22,18.87,83.66
42750,Female,37,80.68,84.43
28429,Male,51,85.65,7.71
22985,Male,22,21.61,68.39
23683,Female,23,22.09,81.76
41630,Male,43,95.9,83.13
36584,Male,67,70.09,29.09
29915,Female,45,107.66,37.69
12018,Male,34,24.79,34.73
38304,Female,40,72.53,70.87
48259,Male,28,129.41,65.19
17545,Female,21,16.32,74.48
2239,Female,21,38.99,16.02
34182,Female,52,75.21,32.33
49593,Female,26,129.12,87.93
28610,Female,51,136.17,33.48
1206,Male,20,33.46,27.0
4665,Female,30,23.52,12.59
48842,Female,31,130.78,85.94
39074,Female,47,94.1,79.65
24498,Female,24,20.71,85.15
40497,Male,37,99.32,61.78
46265,Female,45,125.67,60.84
31397,Female,43,84.41,19.49
27148,Male,39,93.33,14.91
45234,Female,45,81.8,83.17
25915,Female,51,107.09,21.59
47142,Male,38,117.09,98.29
37007,Female,66,93.27,35.81
33732,Female,57,93.26,6.37
29423,Female,46,73.94,3.58
34067,Male,57,102.93,4.24
42808,Female,43,113.26,72.41
45890,Male,38,85.6,78.01
17247,Female,21,33.32,66.4
25132,Female,64,99.23,14.36
24102,Female,25,35.83,61.57
15738,Female,18,19.33,91.63
37360,Female,46,104.37,10.4
40502,Male,27,131.43,95.54
40680,Male,49,79.37,93.01
12965,Female,20,26.6,92.31
20855,Male,24,36.86,87.3
10000,Female,30,26.92,5.12
31582,Male,45,124.84,28.12
36278,Female,64,124.38,30.65
3826,Female,34,24.97,14.23
4959,Female,19,32.63,13.56
29994,Female,44,92.72,20.33
2778,Female,24,31.34,31.18
24720,Male,28,36.95,68.05
39402,Male,48,98.82,62.22
48815,Female,33,116.23,76.54
9145,Male,29,28.1,16.83
46222,Female,48,129.82,96.22
36071,Male,55,80.01,13.77
14583,Male,28,33.11,74.49
8897,Male,27,34.62,3.81
46254,Male,38,92.48,70.32
10012,Male,19,24.57,8.73
43708,Male,46,87.73,97.11
7684,Female,34,21.89,38.34
21501,Female,25,39.19,69.5
33132,Female,61,73.61,5.86
15071,Female,23,17.73,79.51
41102,Female,48,118.48,81.53
45603,Female,39,111.88,77.92
41106,Female,43,131.39,75.14
30855,Female,57,136.47,16.89
3055,Female,25,38.96,4.55
11687,Female,34,36.09,32.43
6918,Female,28,16.16,12.48
40713,Male,36,106.82,88.32
886,Male,27,26.27,27.21
22714,Female,28,28.51,88.06
6289,Male,25,35.82,11.87
18600,Male,22,23.49,87.87
6410,Male,27,17.61,14.67
14008,Female,26,36.86,89.43
35563,Female,59,71.35,32.76
5275,Female,21,26.48,26.7
14530,Male,25,18.87,70.61
24404,Male,23,23.09,62.63
35722,Male,46,80.74,34.55
32518,Female,59,78.85,20.5
29021,Male,64,86.8,21.58
35378,Female,54,101.83,17.83
35009,Male,39,97.36,5.79
48293,Female,40,106.83,74.14
5759,Female,24,37.58,36.57
12848,Female,21,20.76,83.27
19949,Male,24,31.09,81.94
24148,Male,26,21.26,97.45
12966,Male,18,16.41,96.99
45049,Male,27,88.18,89.27
750,Female,19,18.35,25.55
21966,Female,23,28.53,76.15
2356,Male,27,36.88,17.2
3438,Female,18,29.01,16.52
12345,Female,31,34.43,38.34
23632,Female,24,28.94,83.83
20408,Female,22,24.42,91.55
39648,Female,28,76.17,68.33
12060,Male,23,23.55,26.09
49033,Male,39,120.3,62.42
8913,Male,32,21.74,15.38
17992,Male,29,19.04,88.97
47355,Male,49,131.35,64.82
3977,Male,18,17.4,20.3
12621,Female,21,37.71,71.17
42286,Female,41,92.18,86.58
12518,Female,27,33.95,93.17
6211,Female,34,33.32,29.72
13617,Female,28,24.65,90.04
32810,Female,51,104.55,38.03
16882,Female,18,36.93,90.41
23460,Female,27,18.25,94.77
9348,Male,24,37.48,7.78
43010,Female,44,92.67,83.03
10668,Female,26,19.35,5.13
24635,Female,24,33.92,64.4
39518,Male,45,72.22,69.65
6028,Female,22,28.13,35.73
3700,Female,27,18.67,22.49
35567,Male,39,117.3,25.86
8653,Female,34,37.21,14.11
19998,Male,23,24.52,90.89
1330,Male,31,31.14,20.91
34861,Female,62,121.85,29.88
14035,Female,26,33.47,66.61
45060,Female,45,78.44,81.13
18544,Male,21,28.09,73.84
21554,Male,26,34.53,63.16
42003,Male,39,115.02,71.26
39293,Female,39,115.83,78.01
5126,Male,25,34.62,5.37
1572,Male,21,21.04,3.65
35663,Male,63,93.05,31.42
39185,Male,26,98.41,95.71
15699,Male,25,28.38,64.31
29144,Male,54,77.78,27.18
27656,Female,52,97.81,29.85
19550,Male,22,25.85,76.03
41639,Female,29,126.74,91.06
39049,Male,34,102.96,74.96
29504,Female,52,89.81,8.07
28545,Male,40,119.98,25.62
40983,Female,38,127.62,83.29
24039,Female,18,27.96,65.11
18459,Male,20,26.01,68.79
28326,Female,58,76.67,22.93
39956,Male,40,104.4,82.39
37640,Female,48,95.17,62.63
49559,Female,31,136.08,70.57
24719,Male,23,38.08,64.63
35189,Male,58,129.9,15.13
48495,Male,38,74.54,99.0
34144,Female,47,125.67,7.37
41883,Male,49,102.65,67.65
30385,Male,49,101.92,20.97
34016,Male,36,104.15,30.49
20810,Female,21,25.33,86.51
46694,Male,49,105.68,70.83
11851,Male,27,39.8,13.72
8450,Female,22,29.92,23.14
14625,Male,24,15.66,90.78
34820,Male,56,84.38,14.43
15543,Female,27,38.47,73.16
2203,Male,33,34.29,35.35
3478,Male,29,25.99,3.36
37187,Male,67,127.06,3.64
24672,Female,18,18.91,87.77
8266,Male,22,20.62,24.0
27547,Female,65,82.78,12.85
15629,Female,19,36.06,88.19
25844,Female,45,101.85,25.8
36863,Female,43,70.22,2.41
12050,Female,31,28.05,8.99
202,Female,27,28.72,22.41
21045,Female,28,25.18,71.32
40324,Female,46,75.56,88.27
696,Male,25,24.11,9.5
13777,Male,29,31.3,92.11
43793,Female,45,78.59,79.44
1429,Male,19,25.68,19.53
16869,Female,20,35.35,84.33
47073,Female,35,88.37,64.96
8552,Male,32,22.17,14.23
3734,Female,22,16.42,7.63
41299,Male,34,83.0,97.06
32167,Male,48,108.23,27.67
28251,Male,52,76.36,3.78
41291,Female,33,128.03,76.46
14214,Female,23,29.68,66.69
13003,Male,25,23.5,84.14
36157,Female,54,76.78,11.01
29840,Male,54,130.46,9.63
31345,Male,66,92.8,2.53
10720,Female,34,27.13,9.85
17692,Male,19,29.61,61.89
15265,Male,23,20.34,71.2
35356,Male,57,98.88,13.02
36811,Female,57,78.24,15.03
6020,Female,31,25.11,39.38
9892,Female,20,20.15,35.99
44591,Female,30,104.45,78.16
18418,Female,19,25.79,63.23
39624,Male,43,125.44,71.01
2451,Male,21,33.01,30.86
37758,Male,47,89.22,78.39
1505,Female,34,23.47,32.03
3769,Female,20,29.48,2.65
39534,Male,40,92.85,79.33
28789,Female,52,128.98,15.55
6991,Female,26,18.3,2.37
43477,Female,34,128.62,63.95
41227,Male,34,82.26,82.81
21219,Female,19,38.35,89.28
11805,Female,23,21.29,7.36
22120,Female,18,30.46,67.93
32341,Male,38,115.99,26.77
36887,Female,54,91.06,3.98
32718,Female,56,91.41,23.62
32993,Male,43,125.21,24.48
18758,Female,22,37.3,69.24
11759,Female,28,23.36,10.75
4130,Female,26,20.79,38.05
17873,Male,28,19.91,95.21
11022,Male,20,18.66,19.57
43775,Female,41,92.99,85.04
3528,Female,28,22.89,31.91
36569,Male,56,100.64,27.33
767,Male,22,35.55,34.16
31736,Female,38,135.47,34.5
17188,Female,22,30.35,76.78
49849,Female,25,85.69,67.03
37473,Female,38,135.39,11.99
31137,Female,38,75.36,20.97
24911,Male,19,38.45,83.37
15214,Male,23,18.87,95.03
37803,Male,41,81.74,75.92
